year,URACRS,OJUDXC,ZLVJZY,VRUUYH,CQUQOZ,UIPTXG,VHORCN,LDLAIT,SFOQAY,IEIFGC,JQNKGR,EBEFRI,QRBHUF,HXVJWC,JDTJUH,CKZWBW,UUDRAE,OMZFUP
1182,88.23,104.4309,86.4531,108.8015,117.1357,103.8908,93.5756,97.809,92.1033,0,0,0,0,0,0,0,0,0
1183,88.4592,104.608,86.0864,109.0703,116.72,103.5052,93.461,97.3887,91.9529,0,0,0,0,0,0,0,0,0
1184,88.1457,104.7701,85.8391,109.4667,117.0035,103.0894,93.3722,97.6115,92.4097,0,0,0,0,0,0,0,0,0
1185,88.4606,105.2204,86.3362,109.634,117.2332,102.7869,93.7988,97.1802,92.1735,0,0,0,0,0,0,0,0,0
1186,88.1856,105.6329,86.1727,109.4676,116.8096,103.0393,93.7007,97.4212,91.8728,0,0,0,0,0,0,0,0,0
1187,88.3335,106.0963,86.3294,109.8309,117.0871,103.4344,93.2419,97.2172,91.7137,0,0,0,0,0,0,0,0,0
1188,88.6918,106.3607,86.5074,109.8602,116.6476,103.2695,93.3848,97.4681,91.7302,0,0,0,0,0,0,0,0,0
1189,88.7288,106.8077,86.1231,109.6573,116.7467,103.3519,93.7742,97.5744,91.5886,0,0,0,0,0,0,0,0,0
1190,88.9808,106.4494,86.0123,109.8908,116.9023,103.4947,93.6063,97.1724,91.2902,0,0,0,0,0,0,0,0,0
1191,89.4629,106.5184,85.7667,109.4575,116.4314,103.0345,93.834,97.4157,91.387,0,0,0,0,0,0,0,0,0
1192,89.2975,106.4858,86.1603,109.3933,116.7647,102.886,93.6974,97.1873,90.9242,0,0,0,0,0,0,0,0,0
1193,89.7765,106.4102,86.4321,108.906,116.5748,103.209,93.2351,97.093,91.3992,0,0,0,0,0,0,0,0,0
1194,89.6806,106.8671,86.7529,108.5445,116.9655,103.4276,92.9953,96.9203,91.2632,0,0,0,0,0,0,0,0,0
1195,89.6192,106.6023,86.7497,108.2103,116.4995,102.9774,93.0754,96.6901,91.157,0,0,0,0,0,0,0,0,0
1196,89.2022,106.376,86.984,108.2396,116.1513,103.0174,92.7036,96.2959,90.6975,0,0,0,0,0,0,0,0,0
1197,88.9997,106.7527,87.3973,107.9538,116.5787,103.1722,93.2027,96.4521,91.1779,0,0,0,0,0,0,0,0,0
1198,89.0536,106.6411,87.2426,107.7019,116.7243,103.3292,93.4933,96.2488,90.8613,0,0,0,0,0,0,0,0,0
1199,89.0104,106.5221,87.5336,108.1378,116.8015,103.0318,93.646,95.7889,90.878,0,0,0,0,0,0,0,0,0
1200,89.2908,106.0618,87.8919,107.9528,116.4651,102.7701,93.4035,96.0395,90.6126,0,0,0,0,0,0,0,0,0
1201,89.2813,106.0752,87.8755,108.1325,116.2129,103.0441,93.5219,95.5781,90.1946,0,0,0,0,0,0,0,0,0
1202,89.4005,105.619,87.4445,107.6961,116.1289,103.1943,93.0756,95.8524,90.207,0,0,0,0,0,0,0,0,0
1203,89.313,105.6692,87.8731,107.9194,116.6021,103.3951,92.8767,96.2873,89.8988,0,0,0,0,0,0,0,0,0
1204,89.631,105.5163,87.6902,107.6231,116.1388,102.983,93.0863,96.6104,89.8215,0,0,0,0,0,0,0,0,0
1205,90.0194,105.3576,87.3547,107.3905,116.5338,102.5999,92.8168,96.7482,89.5025,0,0,0,0,0,0,0,0,0
1206,90.4605,105.1379,87.8158,107.4509,116.5718,102.1011,93.1669,96.7684,89.6355,0,0,0,0,0,0,0,0,0
1207,90.9485,104.7461,87.5669,107.1186,116.8335,102.2998,92.7396,97.2516,89.3537,0,0,0,0,0,0,0,0,0
1208,90.6407,104.5636,87.4155,107.0497,117.1717,102.3622,92.766,97.1831,88.9445,0,0,0,0,0,0,0,0,0
1209,90.1748,104.503,87.7896,107.1591,116.7556,102.8616,92.7792,97.0533,88.8581,0,0,0,0,0,0,0,0,0
1210,89.82,104.6163,88.0371,106.9732,116.3009,102.7081,92.2869,97.4526,89.1205,0,0,0,0,0,0,0,0,0
1211,90.1917,104.4949,88.2135,106.986,116.3017,102.6008,92.5907,97.5014,89.0308,0,0,0,0,0,0,0,0,0
1212,90.152,104.3024,87.9742,106.8485,116.2734,103.0278,92.3221,97.1161,88.9575,0,0,0,0,0,0,0,0,0
1213,89.9213,104.3093,87.86,107.0068,116.6212,103.1405,92.1265,97.1415,89.1853,0,0,0,0,0,0,0,0,0
1214,90.1122,104.081,87.9318,107.1012,116.7133,103.5735,92.1425,97.0033,89.1928,0,0,0,0,0,0,0,0,0
1215,90.1175,104.3002,88.1434,107.5213,116.6878,104.0381,92.5081,97.3226,89.3617,0,0,0,0,0,0,0,0,0
1216,89.7126,103.8679,88.2254,107.9408,117.1222,104.4642,92.0629,97.6143,89.3097,0,0,0,0,0,0,0,0,0
1217,89.7988,103.8425,88.5379,107.8048,116.7305,104.5569,92.3116,97.5719,89.6604,0,0,0,0,0,0,0,0,0
1218,90.0434,103.8015,88.5844,107.79,116.6431,104.3167,91.9516,97.3411,89.2079,0,0,0,0,0,0,0,0,0
1219,90.2206,103.7739,88.5406,107.8964,117.0318,104.1331,91.7374,97.0145,89.1822,0,0,0,0,0,0,0,0,0
1220,90.6077,103.7533,88.3418,107.9542,117.4234,104.162,91.4301,97.3613,89.6077,0,0,0,0,0,0,0,0,0
1221,90.1979,103.9914,88.5618,107.6335,117.881,103.8892,91.6532,97.765,89.6339,0,0,0,0,0,0,0,0,0
1222,90.1087,103.4954,88.3697,107.4492,117.807,104.3303,91.2787,97.8153,89.4312,0,0,0,0,0,0,0,0,0
1223,90.331,103.1563,88.3548,107.2262,117.8077,104.1827,91.1676,98.291,89.1862,0,0,0,0,0,0,0,0,0
1224,90.7592,103.5108,88.3674,106.9317,117.4736,104.5214,91.0981,98.7216,89.1691,0,0,0,0,0,0,0,0,0
1225,90.2891,103.7826,87.9577,107.1807,117.776,104.9541,91.1613,98.4393,89.5155,0,0,0,0,0,0,0,0,0
1226,90.5034,103.622,87.7944,106.9747,118.0621,105.2089,91.4473,98.6597,89.5403,0,0,0,0,0,0,0,0,0
1227,90.5355,103.2331,88.2029,106.8221,118.2407,104.9706,91.9194,98.6717,89.8954,0,0,0,0,0,0,0,0,0
1228,90.7463,103.0672,88.5705,106.6826,118.7365,105.1815,91.8988,98.3897,89.7024,0,0,0,0,0,0,0,0,0
1229,90.2875,103.2775,88.3476,106.3215,118.6814,105.0405,92.0544,98.8238,89.7659,0,0,0,0,0,0,0,0,0
1230,90.225,103.3252,88.5827,106.1093,118.5687,105.2958,91.6788,98.8844,89.7238,0,0,0,0,0,0,0,0,0
1231,90.2533,103.5642,88.6238,105.6563,118.5599,105.2686,91.3556,99.1745,89.3406,0,0,0,0,0,0,0,0,0
1232,90.4791,103.667,88.6094,105.8782,118.9774,105.7203,91.0308,99.3822,89.4329,0,0,0,0,0,0,0,0,0
1233,90.8524,103.1856,88.8469,105.4762,119.239,105.4939,91.5268,99.1449,89.3922,0,0,0,0,0,0,0,0,0
1234,90.8493,103.4174,89.1863,105.762,119.2266,105.7119,91.4474,99.0539,89.1826,0,0,0,0,0,0,0,0,0
1235,91.2902,102.9894,88.8327,106.006,119.5961,105.5864,91.935,99.4641,89.3609,0,0,0,0,0,0,0,0,0
1236,90.9756,102.5297,89.2406,105.5963,119.6895,105.2731,92.3392,99.0577,89.8187,0,0,0,0,0,0,0,0,0
1237,90.9361,102.9971,89.6285,106.0519,120.0629,105.6415,92.1485,99.1283,89.9629,0,0,0,0,0,0,0,0,0
1238,90.6619,102.7261,89.4577,106.193,120.4427,105.9146,91.9394,98.8132,89.9159,0,0,0,0,0,0,0,0,0
1239,90.3294,102.2421,89.7277,105.7977,120.7262,106.3512,91.8004,99.1021,90.1778,0,0,0,0,0,0,0,0,0
1240,90.2501,102.2957,89.6354,105.6861,120.2958,106.1806,92.0639,99.5643,90.2719,0,0,0,0,0,0,0,0,0
1241,90.3642,102.6758,90.105,105.3754,120.4126,106.5087,91.5825,99.6672,90.3899,0,0,0,0,0,0,0,0,0
1242,89.9669,103.124,89.6267,104.9329,120.4683,106.3208,91.1179,99.7279,90.6609,0,0,0,0,0,0,0,0,0
1243,90.3301,102.8663,89.8895,105.2872,120.8282,106.5612,91.1661,100.0744,90.6936,0,0,0,0,0,0,0,0,0
1244,89.8617,102.9775,90.278,105.6501,120.8649,106.1924,91.516,100.1922,90.9593,0,0,0,0,0,0,0,0,0
1245,89.5465,103.176,90.1021,105.1871,121.1845,105.9281,91.8583,100.0124,90.9823,0,0,0,0,0,0,0,0,0
1246,89.987,103.2505,90.3806,104.9882,120.6965,105.4456,91.5127,100.2677,90.5126,0,0,0,0,0,0,0,0,0
1247,89.8521,103.6731,90.571,104.9115,120.4389,105.0592,91.7859,99.9787,90.0926,0,0,0,0,0,0,0,0,0
1248,89.748,103.2961,90.8769,104.78,120.6984,105.2044,92.019,99.6217,90.2878,0,0,0,0,0,0,0,0,0
1249,89.4718,103.1434,90.7784,105.1631,120.7301,105.0844,91.7853,99.1463,90.4164,0,0,0,0,0,0,0,0,0
1250,89.1148,102.7448,90.7991,104.6757,120.5517,104.8793,92.1643,98.9144,90.3312,0,0,0,0,0,0,0,0,0
1251,89.2338,102.7521,90.4007,105.0917,120.6695,104.873,91.9738,99.0568,90.5179,0,0,0,0,0,0,0,0,0
1252,89.5026,103.0041,90.6382,105.2445,121.0383,104.5672,92.1125,98.666,90.6304,0,0,0,0,0,0,0,0,0
1253,89.5401,103.0055,90.3258,104.8119,121.2966,104.6915,92.2167,98.8728,90.5272,0,0,0,0,0,0,0,0,0
1254,89.6706,102.6577,90.3645,104.6063,121.3403,104.5884,91.7904,99.018,90.6243,0,0,0,0,0,0,0,0,0
1255,89.6412,102.4756,90.3989,104.6754,121.4892,104.1248,92.1098,99.0219,90.8519,0,0,0,0,0,0,0,0,0
1256,90.0955,102.3827,90.0735,104.3205,121.1987,103.8792,92.2622,99.0523,90.5381,0,0,0,0,0,0,0,0,0
1257,90.3837,102.0692,90.296,104.7254,120.8629,104.218,92.7489,98.6433,90.9775,0,0,0,0,0,0,0,0,0
1258,90.7691,101.9156,90.7716,104.4719,121.2666,103.9533,92.4432,98.8194,91.1489,0,0,0,0,0,0,0,0,0
1259,91.1373,101.5054,90.561,104.143,121.1804,104.1638,92.1645,99.0103,91.629,0,0,0,0,0,0,0,0,0
1260,90.8563,101.0485,90.693,104.3749,121.3233,103.9659,91.8096,98.5974,91.9586,0,0,0,0,0,0,0,0,0
1261,91.124,100.5698,91.0795,104.7858,121.0634,103.5015,92.0962,98.9365,91.9171,0,0,0,0,0,0,0,0,0
1262,90.7399,100.1336,91.4239,104.3939,121.1485,103.9401,92.3954,98.7708,92.3259,0,0,0,0,0,0,0,0,0
1263,90.3585,100.4957,91.1208,104.6387,121.2945,103.9767,92.6413,98.9748,92.4337,0,0,0,0,0,0,0,0,0
1264,90.3394,100.6314,90.9282,104.3696,120.8485,104.3633,92.6039,98.567,92.3378,0,0,0,0,0,0,0,0,0
1265,90.1933,100.4841,90.8883,104.5902,120.8503,104.7285,92.9961,99.0466,92.1529,0,0,0,0,0,0,0,0,0
1266,90.5246,100.2475,91.2446,104.6082,120.7511,104.922,92.7565,99.0067,92.29,0,0,0,0,0,0,0,0,0
1267,90.9573,99.915,90.8152,104.8139,120.7097,104.5001,93.2117,99.0288,92.5901,0,0,0,0,0,0,0,0,0
1268,90.8276,99.8942,90.5013,104.5187,120.8218,104.2952,93.2045,99.459,92.5098,0,0,0,0,0,0,0,0,0
1269,90.618,99.4687,90.7381,104.6377,121.3132,104.3127,93.0037,99.3985,92.3109,0,0,0,0,0,0,0,0,0
1270,90.1208,99.612,91.018,105.071,121.5625,104.5327,92.8,99.0511,92.2914,0,0,0,0,0,0,0,0,0
1271,90.3779,99.6176,90.6399,105.5249,121.2983,104.7472,93.1132,98.8871,92.4125,0,0,0,0,0,0,0,0,0
1272,90.5053,99.8417,91.0487,105.5804,121.5523,104.5234,92.6531,98.405,92.8771,0,0,0,0,0,0,0,0,0
1273,90.6512,99.8556,90.5491,105.1513,121.1952,104.3484,92.2972,98.2144,92.695,0,0,0,0,0,0,0,0,0
1274,90.2254,100.2399,90.0988,105.6019,120.8734,104.5355,92.5209,98.2209,92.9857,0,0,0,0,0,0,0,0,0
1275,90.5985,100.0847,90.5201,105.9872,121.1263,104.8083,92.5743,97.7366,93.1717,0,0,0,0,0,0,0,0,0
1276,91.0194,99.6607,90.1175,105.682,121.0993,104.4212,92.5811,97.7367,93.5416,0,0,0,0,0,0,0,0,0
1277,90.6956,99.4076,90.4002,105.1905,120.7855,104.0402,92.9357,97.803,93.9674,0,0,0,0,0,0,0,0,0
1278,90.5425,99.2435,90.3307,105.4247,120.9912,104.3508,92.7802,97.6669,94.0943,0,0,0,0,0,0,0,0,0
1279,90.9218,98.7869,90.15,105.3928,121.2211,103.8889,92.5176,97.8553,93.9272,0,0,0,0,0,0,0,0,0
1280,90.8522,98.5227,89.8655,105.3202,121.1801,103.4582,92.2323,97.9306,93.9232,0,0,0,0,0,0,0,0,0
1281,91.1171,98.8043,90.1802,105.7512,121.6087,103.284,91.9216,97.5739,93.4678,0,0,0,0,0,0,0,0,0
1282,91.6106,98.9272,90.1323,105.493,121.6168,103.1276,92.1783,97.21,93.8266,0,0,0,0,0,0,0,0,0
1283,91.2534,98.7036,89.8526,105.928,122.0356,103.4411,92.2365,97.196,93.6826,0,0,0,0,0,0,0,0,0
1284,91.4503,98.7215,89.4925,105.6865,122.0718,102.9466,92.1431,96.7568,93.7122,0,0,0,0,0,0,0,0,0
1285,91.6402,98.6792,89.4941,105.1963,122.1039,102.5529,92.243,96.356,93.9715,0,0,0,0,0,0,0,0,0
1286,91.2287,99.1108,89.1885,104.9286,122.0014,102.4231,91.9709,96.641,94.1861,0,0,0,0,0,0,0,0,0
1287,91.3142,99.108,89.5561,104.4832,121.5421,102.8622,92.4477,96.4899,94.6101,0,0,0,0,0,0,0,0,0
1288,90.957,98.7869,89.14,104.1318,121.9312,103.1395,92.3105,96.7459,94.7964,0,0,0,0,0,0,0,0,0
1289,90.9097,99.1036,88.9838,104.5384,121.5474,103.017,92.3767,96.6541,94.5304,0,0,0,0,0,0,0,0,0
1290,91.2256,99.1514,88.5804,104.1535,121.7391,103.4706,92.3354,96.8953,94.0397,0,0,0,0,0,0,0,0,0
1291,90.9716,99.4841,88.7472,104.6241,121.9796,103.8785,92.5618,96.426,93.6328,0,0,0,0,0,0,0,0,0
1292,90.8496,99.0529,88.4672,104.3943,121.615,103.7299,92.1924,96.4226,93.5061,0,0,0,0,0,0,0,0,0
1293,90.4708,99.1868,88.1612,104.0068,121.632,103.4717,92.4274,96.2158,93.5252,0,0,0,0,0,0,0,0,0
1294,90.4001,99.4787,88.0814,103.6264,122.1313,103.5644,92.3016,95.9851,93.6162,0,0,0,0,0,0,0,0,0
1295,90.1922,99.5245,88.0096,103.7741,121.9472,103.9218,92.0226,95.7279,93.1493,0,0,0,0,0,0,0,0,0
1296,90.4602,99.8894,87.7794,103.9818,122.417,103.6651,92.477,96.0473,93.0197,0,0,0,0,0,0,0,0,0
1297,89.9623,99.847,88.2769,104.2273,122.8542,103.5695,91.9818,95.7526,93.1538,0,0,0,0,0,0,0,0,0
1298,90.3414,100.2519,88.4572,104.4541,122.9386,103.4231,91.6855,95.3828,92.9653,0,0,0,0,0,0,0,0,0
1299,89.9533,100.6904,88.3591,104.8748,122.4615,103.3733,91.429,95.7234,92.802,0,0,0,0,0,0,0,0,0
1300,89.6119,101.1574,88.3668,104.4539,122.3867,103.5838,91.4861,96.0914,92.9462,0,0,0,0,0,0,0,0,0
1301,90.0327,101.6323,88.1559,104.7362,122.4528,103.2743,91.4402,96.3601,93.0297,0,0,0,0,0,0,0,0,0
1302,89.6554,101.2308,88.3728,104.8818,122.6135,103.6605,91.8184,96.2986,93.1187,0,0,0,0,0,0,0,0,0
1303,89.3864,100.767,88.3043,104.738,122.9408,103.8268,91.7025,96.2354,93.5795,0,0,0,0,0,0,0,0,0
1304,89.7835,100.5792,88.4847,105.2185,123.0181,103.3858,91.2468,96.3358,93.9948,0,0,0,0,0,0,0,0,0
1305,89.7431,100.2677,88.1526,105.408,123.2977,103.7041,91.3599,96.4333,94.4456,0,0,0,0,0,0,0,0,0
1306,89.3228,100.7178,87.994,105.5364,123.1683,103.9484,91.0438,96.3638,94.5537,0,0,0,0,0,0,0,0,0
1307,89.3508,100.2936,87.8383,105.7235,123.6253,103.7258,90.8849,95.9585,94.653,0,0,0,0,0,0,0,0,0
1308,89.4241,100.7672,88.2967,105.9742,124.0798,103.5182,90.8003,96.0587,94.73,0,0,0,0,0,0,0,0,0
1309,88.9627,100.3645,88.4991,106.0557,123.7926,103.1601,90.7082,96.4819,94.6655,0,0,0,0,0,0,0,0,0
1310,88.8748,100.1703,88.1986,106.1617,124.0428,103.5498,90.8164,96.7938,95.0897,0,0,0,0,0,0,0,0,0
1311,89.2652,100.1929,88.5859,106.1304,123.9312,103.4721,91.2033,97.2699,95.2482,0,0,0,0,0,0,0,0,0
1312,89.0752,100.6611,88.8939,106.246,124.0587,103.7693,91.4215,97.5707,95.4369,0,0,0,0,0,0,0,0,0
1313,89.5662,100.1639,89.2757,106.5485,123.5617,104.0817,91.0433,97.6402,95.0336,0,0,0,0,0,0,0,0,0
1314,89.0706,100.1025,89.5005,106.6689,123.143,104.2986,90.6777,97.3315,94.8165,0,0,0,0,0,0,0,0,0
1315,88.9465,99.9629,89.7086,107.0234,123.1215,104.3105,90.4767,97.413,94.5853,0,0,0,0,0,0,0,0,0
1316,89.3394,100.3875,89.5232,106.5243,123.045,104.3305,90.7771,96.9345,94.1927,0,0,0,0,0,0,0,0,0
1317,89.4153,100.5096,89.0274,106.8112,122.986,103.8709,90.43,97.3383,94.4927,0,0,0,0,0,0,0,0,0
1318,88.9563,100.6969,88.8398,106.8556,122.9356,103.9207,89.9978,97.8328,94.5799,0,0,0,0,0,0,0,0,0
1319,88.6385,100.989,88.6075,107.0661,123.0487,103.9544,90.0185,97.4793,94.8363,0,0,0,0,0,0,0,0,0
1320,88.3368,101.2466,88.5938,106.9868,123.0743,103.9279,90.2439,97.2272,94.3939,0,0,0,0,0,0,0,0,0
1321,88.5725,101.2128,88.7535,106.8613,122.8909,103.7722,90.0896,97.3892,94.3772,0,0,0,0,0,0,0,0,0
1322,88.7621,101.1005,88.94,106.88,122.9453,103.971,90.141,96.9646,94.0221,0,0,0,0,0,0,0,0,0
1323,89.184,100.8092,89.33,107.1352,122.4961,103.7759,90.5615,96.5276,93.8042,0,0,0,0,0,0,0,0,0
1324,89.1998,100.5151,89.1652,106.9213,122.7332,104.1932,90.8859,96.1942,93.6,0,0,0,0,0,0,0,0,0
1325,89.0687,100.9335,88.8014,107.195,123.1772,104.6889,90.8796,96.5642,93.1071,0,0,0,0,0,0,0,0,0
1326,89.2589,100.9602,89.0879,106.9546,122.8877,105.0273,90.6809,96.2792,92.772,0,0,0,0,0,0,0,0,0
1327,89.5106,100.5304,89.5252,107.0388,122.756,105.4217,90.4964,96.4061,92.4594,0,0,0,0,0,0,0,0,0
1328,89.4695,100.3377,89.8861,106.9851,123.0551,105.1636,90.2421,96.0288,92.3134,0,0,0,0,0,0,0,0,0
1329,89.5718,99.9666,89.9036,107.4307,123.014,105.396,89.888,96.1453,92.4122,0,0,0,0,0,0,0,0,0
1330,89.5095,99.5642,90.2822,107.219,122.6398,105.8437,89.8334,95.6777,92.8518,0,0,0,0,0,0,0,0,0
1331,89.2064,99.868,89.8071,106.9367,122.3775,106.181,89.8639,96.0039,92.5124,0,0,0,0,0,0,0,0,0
1332,89.1136,99.8696,89.928,107.3757,121.8855,106.3144,90.1282,96.2633,92.9486,0,0,0,0,0,0,0,0,0
1333,88.9393,99.9747,89.8126,107.3057,122.2357,106.7757,90.3414,96.7045,93.0974,0,0,0,0,0,0,0,0,0
1334,89.386,100.3795,89.8769,107.5781,122.0157,107.1285,90.6158,96.7077,93.2283,0,0,0,0,0,0,0,0,0
1335,89.5299,99.8855,89.8576,107.3732,122.5133,106.8733,90.6518,96.4156,93.2908,0,0,0,0,0,0,0,0,0
1336,89.2052,100.0008,89.8911,107.3488,122.4287,106.5106,90.658,96.1937,93.5745,0,0,0,0,0,0,0,0,0
1337,89.149,99.7901,89.4973,107.8218,122.8449,107.0025,91.1422,95.9497,93.94,0,0,0,0,0,0,0,0,0
1338,88.96,99.8117,89.8083,107.8295,122.4474,106.8969,91.2056,96.2461,94.2085,0,0,0,0,0,0,0,0,0
1339,89.0128,99.9804,89.5981,107.8387,122.4998,106.6187,91.1505,95.9426,94.3991,0,0,0,0,0,0,0,0,0
1340,89.4254,100.2704,89.1028,107.4501,122.1459,106.2641,91.6398,96.0554,94.5361,0,0,0,0,0,0,0,0,0
1341,89.0828,100.4817,89.0692,107.4983,122.2946,106.348,92.0191,95.8238,94.6882,0,0,0,0,0,0,0,0,0
1342,89.3561,100.9278,89.1142,107.0764,122.451,106.8334,92.4895,96.2603,94.6103,0,0,0,0,0,0,0,0,0
1343,88.9162,101.0146,88.7855,106.6065,122.8015,106.842,92.9226,96.2536,94.2353,0,0,0,0,0,0,0,0,0
1344,88.5791,100.735,88.4027,106.9906,122.9045,106.8332,92.9253,96.4798,94.4177,0,0,0,0,0,0,0,0,0
1345,88.4002,100.6603,88.2196,107.1322,123.1789,106.9519,92.8905,96.4203,94.3369,0,0,0,0,0,0,0,0,0
1346,87.9262,100.9247,87.992,107.0771,123.2451,106.8906,93.3179,96.1326,94.3873,0,0,0,0,0,0,0,0,0
1347,87.7072,101.389,87.8783,107.5732,122.9748,107.125,93.4664,96.3064,94.5958,0,0,0,0,0,0,0,0,0
1348,87.6978,101.0521,87.5102,107.6766,122.9181,107.258,93.0378,96.3534,94.5155,0,0,0,0,0,0,0,0,0
1349,87.8063,100.8051,87.0173,107.907,123.0597,106.7828,93.0961,96.4985,94.1764,0,0,0,0,0,0,0,0,0
1350,87.8651,100.8724,87.054,108.0176,122.8228,107.2172,93.1028,96.5754,94.4112,0,0,0,0,0,0,0,0,0
1351,87.7434,100.8008,87.0832,108.301,122.3541,107.2113,92.8035,96.3392,94.8303,0,0,0,0,0,0,0,0,0
1352,87.3046,100.6493,86.6608,108.0813,122.1244,106.9405,92.7283,96.8148,94.4263,0,0,0,0,0,0,0,0,0
1353,87.0268,100.5259,87.0314,108.0599,121.9526,106.7582,92.8691,96.975,93.9701,0,0,0,0,0,0,0,0,0
1354,86.9986,100.3749,86.9064,108.0837,121.718,107.075,92.6715,97.3523,94.3262,0,0,0,0,0,0,0,0,0
1355,86.7425,100.7291,86.804,108.5388,121.3987,107.1437,93.103,97.4293,94.3408,0,0,0,0,0,0,0,0,0
1356,86.6978,100.5226,86.9011,108.5478,120.8999,107.4736,93.1914,97.8657,94.8335,0,0,0,0,0,0,0,0,0
1357,87.0998,100.0559,86.7127,108.6099,120.8076,107.2847,93.2064,97.8032,94.6036,0,0,0,0,0,0,0,0,0
1358,87.1767,100.4688,86.2247,108.429,120.8362,107.7614,92.7504,97.6168,94.6515,0,0,0,0,0,0,0,0,0
1359,87.502,100.1116,86.6641,108.1938,120.8596,107.6073,92.8871,97.3754,94.5397,0,0,0,0,0,0,0,0,0
1360,87.3047,99.9151,86.6004,107.8907,121.038,107.3933,92.5176,97.4552,94.7628,0,0,0,0,0,0,0,0,0
1361,87.7514,100.1082,87.0444,107.4988,120.6442,107.5521,92.2146,97.1295,94.9715,0,0,0,0,0,0,0,0,0
1362,87.673,99.9254,87.5125,107.8142,120.4864,107.5217,92.6618,97.4966,95.3117,0,0,0,0,0,0,0,0,0
1363,87.7537,100.3859,88.0052,107.5362,120.5926,107.025,92.5356,97.3174,95.5055,0,0,0,0,0,0,0,0,0
1364,88.2036,100.6611,87.8243,107.8656,121.0869,107.4985,93.0298,97.5296,95.6261,0,0,0,0,0,0,0,0,0
1365,88.3463,100.829,87.7907,107.6047,121.5797,107.969,92.8789,97.6685,96.031,0,0,0,0,0,0,0,0,0
1366,88.2241,100.4336,87.3834,107.7213,121.6349,108.0193,92.6063,97.5441,96.049,0,0,0,0,0,0,0,0,0
1367,88.0087,100.9037,87.2125,107.7539,121.4105,107.9932,92.6479,97.6473,95.5973,0,0,0,0,0,0,0,0,0
1368,88.4243,100.9816,87.6568,108.2269,121.8237,107.5778,92.4107,97.3365,95.9405,0,0,0,0,0,0,0,0,0
1369,88.0479,101.0148,87.4019,108.353,121.3915,107.1026,92.5002,97.2814,96.057,0,0,0,0,0,0,0,0,0
1370,87.6309,101.2503,87.3669,108.2646,121.8082,107.1457,92.9335,97.7326,95.7529,0,0,0,0,0,0,0,0,0
1371,87.6757,101.1259,87.0546,108.1661,121.5523,107.586,93.1925,97.2591,96.007,0,0,0,0,0,0,0,0,0
1372,87.4027,100.9008,86.8422,108.6379,121.5678,107.5562,93.3791,97.0737,95.5112,0,0,0,0,0,0,0,0,0
1373,87.7036,100.6444,86.5136,108.7481,121.8435,107.7059,93.4271,96.6298,95.43,0,0,0,0,0,0,0,0,0
1374,87.3219,100.8765,86.1115,108.4318,121.879,107.8804,93.5947,96.7225,95.3441,0,0,0,0,0,0,0,0,0
1375,87.7269,101.1601,85.6644,108.5595,121.712,107.6401,93.3761,96.3316,95.4844,0,0,0,0,0,0,0,0,0
1376,87.4016,100.6833,85.6218,108.3958,121.6936,107.1535,93.6428,96.6181,95.6745,0,0,0,0,0,0,0,0,0
1377,87.4518,100.6914,85.2283,108.8497,121.4648,106.984,93.7495,96.4034,95.8267,0,0,0,0,0,0,0,0,0
1378,87.0904,100.821,84.9054,108.8548,121.4706,107.4273,94.1873,96.0112,96.2925,0,0,0,0,0,0,0,0,0
1379,86.8338,101.1113,85.0608,109.087,121.6888,107.6759,94.4473,96.1761,96.7237,0,0,0,0,0,0,0,0,0
1380,86.5052,101.0593,85.0915,108.7984,121.4442,108.1514,94.7639,96.1004,96.666,0,0,0,0,0,0,0,0,0
1381,86.7986,100.8296,85.3957,108.6383,121.8533,107.6715,94.6691,96.4115,96.4152,0,0,0,0,0,0,0,0,0
1382,87.1907,100.7203,85.7169,108.9579,121.6004,107.8463,95.1366,96.0782,96.8963,0,0,0,0,0,0,0,0,0
1383,87.0499,100.8573,86.0727,108.8056,121.9985,108.327,94.9223,96.4122,96.8659,0,0,0,0,0,0,0,0,0
1384,86.9955,101.2444,85.9396,108.7526,121.9729,108.6731,95.2609,96.9046,97.0538,0,0,0,0,0,0,0,0,0
1385,87.0041,101.0717,85.8625,108.5679,121.6131,108.3689,94.811,97.3854,96.5549,0,0,0,0,0,0,0,0,0
1386,86.5075,100.6537,85.5046,108.418,121.4715,108.1733,94.7096,97.3281,96.2011,0,0,0,0,0,0,0,0,0
1387,86.5104,100.4042,85.5117,108.5394,121.8931,107.7566,94.5897,97.4427,96.5813,0,0,0,0,0,0,0,0,0
1388,86.8059,100.5259,85.3229,108.9389,122.2256,108.1772,94.5072,97.8365,96.6084,0,0,0,0,0,0,0,0,0
1389,87.1593,100.9729,85.4097,108.9897,122.3674,108.5176,94.408,97.8767,96.3906,0,0,0,0,0,0,0,0,0
1390,86.7095,101.4428,85.5054,109.3618,122.7687,108.3488,94.2606,97.6887,96.753,0,0,0,0,0,0,0,0,0
1391,87.0458,101.3949,85.0247,109.3781,122.4008,108.8282,93.847,97.6875,96.9149,0,0,0,0,0,0,0,0,0
1392,87.3652,101.4305,85.3212,109.1139,122.523,108.625,94.1921,97.4431,96.5925,0,0,0,0,0,0,0,0,0
1393,87.328,101.742,84.8741,108.786,122.731,108.3259,93.8837,97.1063,97.0035,0,0,0,0,0,0,0,0,0
