year,XEUOUZ,DCPWLP,XEYOPS,XXDGJI,WSRNWD,LDCKJJ,THIBEV,ZKTWAS,ROQWUT,BZFTZE,EIDUNJ,HPPEVH,ICGDTN,COQYCO,YATYVW,AKRDYU,KJIGPC,UQWXRL
1167,105.8605,32.9316,75.5796,137.0596,97.8342,128.9419,77.6446,112.4636,70.1346,0,0,0,0,0,0,0,0,0
1168,104.6127,34.5077,74.4387,136.1039,96.6091,129.8619,78.2674,113.6776,69.942,0,0,0,0,0,0,0,0,0
1169,104.7154,35.4928,73.1048,134.6557,98.1333,130.4606,80.2292,112.9962,70.9239,0,0,0,0,0,0,0,0,0
1170,106.5442,36.5787,73.691,134.6282,99.4541,130.8218,79.3419,114.1918,69.5925,0,0,0,0,0,0,0,0,0
1171,106.0665,34.5965,73.5025,136.5882,97.9653,129.6633,79.0004,115.4904,71.3246,0,0,0,0,0,0,0,0,0
1172,105.2222,33.7222,73.1442,137.8681,97.9021,129.549,78.3611,115.993,69.5556,0,0,0,0,0,0,0,0,0
1173,106.5331,33.5899,72.5212,136.813,98.6146,131.3263,76.7649,116.7921,69.1129,0,0,0,0,0,0,0,0,0
1174,104.8461,34.8973,73.3328,137.2307,96.8683,131.7051,76.3348,118.6647,69.3332,0,0,0,0,0,0,0,0,0
1175,104.77,35.1355,71.3766,136.4855,95.8836,133.0433,77.655,116.7845,68.7932,0,0,0,0,0,0,0,0,0
1176,104.7419,37.1054,69.8002,138.2576,94.9672,132.5664,78.2732,115.4313,67.2304,0,0,0,0,0,0,0,0,0
1177,106.5371,38.2789,71.1819,136.5845,95.3448,130.7839,78.095,116.8142,66.0097,0,0,0,0,0,0,0,0,0
1178,104.737,39.3632,70.4134,137.5264,93.7658,129.469,76.1725,118.793,67.6235,0,0,0,0,0,0,0,0,0
1179,104.184,39.8971,69.8348,136.0881,94.9437,128.0638,75.2879,117.9445,68.6194,0,0,0,0,0,0,0,0,0
1180,102.6582,41.8125,69.7116,135.4961,93.2886,126.1031,75.3018,117.75,70.4079,0,0,0,0,0,0,0,0,0
1181,100.9181,39.9659,68.8262,135.588,91.8468,124.8274,73.5485,118.0809,68.6689,0,0,0,0,0,0,0,0,0
1182,100.47,40.7373,70.7099,135.0701,93.5923,126.4378,72.6008,118.4855,68.9964,0,0,0,0,0,0,0,0,0
1183,101.9385,40.5069,72.3529,133.8881,93.5827,124.6396,73.5072,119.6227,67.6901,0,0,0,0,0,0,0,0,0
1184,102.886,39.7142,71.6286,135.3236,92.3793,126.5447,75.2078,118.2633,68.4757,0,0,0,0,0,0,0,0,0
1185,102.0522,41.6612,70.4102,134.8481,93.626,125.8814,74.7061,118.1905,66.5141,0,0,0,0,0,0,0,0,0
1186,102.5221,43.0694,70.0254,134.6373,92.2148,126.6376,76.526,119.4671,68.3706,0,0,0,0,0,0,0,0,0
1187,102.5786,42.237,70.9041,136.3466,92.2154,127.1603,76.7163,120.312,69.1113,0,0,0,0,0,0,0,0,0
1188,101.1363,43.1292,71.3465,137.0657,92.328,125.3071,78.1043,120.1978,68.0095,0,0,0,0,0,0,0,0,0
1189,99.2459,41.5398,69.6809,137.7945,92.5217,125.4361,76.9585,120.4849,69.9594,0,0,0,0,0,0,0,0,0
1190,98.4101,42.9558,68.413,137.8082,93.0432,123.786,78.4239,121.7777,68.1795,0,0,0,0,0,0,0,0,0
1191,99.8166,44.4032,68.8138,137.7842,93.3969,122.1202,77.7657,123.359,66.3659,0,0,0,0,0,0,0,0,0
1192,98.8679,45.1986,68.0994,138.1605,94.5443,123.503,77.0183,125.0697,66.7332,0,0,0,0,0,0,0,0,0
1193,98.9871,44.0777,67.1186,138.382,94.5354,121.8773,76.6637,125.7383,65.6846,0,0,0,0,0,0,0,0,0
1194,97.8082,44.7545,68.4145,136.791,92.5575,120.2573,75.7168,125.22,67.297,0,0,0,0,0,0,0,0,0
1195,95.9187,46.754,67.8786,137.8548,92.1742,121.7855,76.6869,124.3198,68.9925,0,0,0,0,0,0,0,0,0
1196,96.9511,47.973,67.2118,136.1503,91.4626,119.7972,78.2391,123.7582,67.5872,0,0,0,0,0,0,0,0,0
1197,96.5436,46.5648,65.4586,134.1566,91.8399,118.2777,76.3295,124.0957,67.3803,0,0,0,0,0,0,0,0,0
1198,98.2194,45.9294,63.5424,133.3359,91.2866,119.4262,74.7857,123.5054,66.0815,0,0,0,0,0,0,0,0,0
1199,99.5029,47.3874,65.1845,134.2265,91.4992,118.9965,75.1434,122.8824,65.8644,0,0,0,0,0,0,0,0,0
1200,98.8154,49.2017,67.0856,133.6794,90.3515,119.4041,76.7618,124.3092,64.1914,0,0,0,0,0,0,0,0,0
1201,97.678,47.5694,67.0525,131.8183,90.0991,119.2731,78.7048,126.2144,63.1861,0,0,0,0,0,0,0,0,0
1202,98.0987,48.7717,66.036,131.6203,89.5393,120.6833,80.2866,126.7759,64.7542,0,0,0,0,0,0,0,0,0
1203,97.2439,48.8731,64.3886,133.0288,90.5897,122.0622,80.2069,127.7791,63.9661,0,0,0,0,0,0,0,0,0
1204,96.3065,47.8626,62.9365,132.7557,92.1989,121.6517,81.6653,129.1165,64.2595,0,0,0,0,0,0,0,0,0
1205,96.5956,47.2889,64.4509,132.0768,91.7736,122.118,82.8152,128.7052,62.9743,0,0,0,0,0,0,0,0,0
1206,98.535,48.3857,64.598,131.4932,91.9399,120.5899,83.8879,128.0367,62.8739,0,0,0,0,0,0,0,0,0
1207,99.0747,47.9414,63.0057,132.3387,90.8791,122.357,82.9565,129.7763,63.1812,0,0,0,0,0,0,0,0,0
1208,100.3562,48.5249,61.7804,131.3066,89.5602,123.6295,84.2621,130.0663,62.7985,0,0,0,0,0,0,0,0,0
1209,98.6585,49.8635,60.4867,131.2262,90.209,121.9341,83.4745,128.7598,62.2616,0,0,0,0,0,0,0,0,0
1210,99.0315,51.7952,59.5277,129.8684,90.7008,121.1832,84.685,129.4864,60.3351,0,0,0,0,0,0,0,0,0
1211,100.6079,51.7458,58.2077,130.6652,91.2286,122.6505,86.455,128.1786,59.7716,0,0,0,0,0,0,0,0,0
1212,98.8467,51.5738,56.5757,131.7405,89.3825,121.5311,86.2108,126.7767,58.8975,0,0,0,0,0,0,0,0,0
1213,98.8364,52.07,57.678,130.5186,90.8385,119.5948,84.4317,125.1995,59.8262,0,0,0,0,0,0,0,0,0
1214,99.7532,53.1347,58.5424,128.671,91.7769,118.1309,85.5707,125.1508,58.5011,0,0,0,0,0,0,0,0,0
1215,101.5875,53.4108,60.5026,126.9003,93.0902,119.2487,86.465,124.6399,59.4499,0,0,0,0,0,0,0,0,0
1216,99.9243,53.9685,59.1334,126.1869,92.7407,118.1415,84.6261,126.3411,59.198,0,0,0,0,0,0,0,0,0
1217,100.372,54.9321,59.4543,126.2396,93.0618,118.2934,83.3115,127.9394,60.3029,0,0,0,0,0,0,0,0,0
1218,101.371,55.6646,57.8864,127.5002,93.6214,119.2225,81.4494,126.1518,61.9259,0,0,0,0,0,0,0,0,0
1219,101.2048,55.0621,56.9357,126.0493,94.7192,120.4661,80.2639,127.7101,61.3274,0,0,0,0,0,0,0,0,0
1220,99.5115,53.1613,55.0029,124.2716,93.7154,120.5412,81.6714,128.102,61.2308,0,0,0,0,0,0,0,0,0
1221,99.8483,55.1462,53.4136,123.2395,94.9687,121.4445,79.8909,129.1534,60.376,0,0,0,0,0,0,0,0,0
1222,99.8631,53.9492,54.6893,125.2181,96.2559,121.777,81.4729,130.0317,61.0294,0,0,0,0,0,0,0,0,0
1223,98.5322,53.5223,54.8498,125.9042,97.3306,120.9047,83.4447,131.9455,62.5646,0,0,0,0,0,0,0,0,0
1224,100.0524,54.1994,55.5711,124.235,97.805,119.4955,85.1083,133.1625,60.5843,0,0,0,0,0,0,0,0,0
1225,101.0265,52.2155,57.0094,123.8096,95.8912,118.4962,85.5642,131.7136,60.3648,0,0,0,0,0,0,0,0,0
1226,102.1832,53.5119,56.7981,125.2889,94.7158,117.0602,84.013,132.1598,59.811,0,0,0,0,0,0,0,0,0
1227,102.7551,51.6418,57.0841,126.5026,94.4176,118.3663,83.3924,130.4633,59.6324,0,0,0,0,0,0,0,0,0
1228,101.0299,51.2714,58.763,126.0454,92.5926,119.023,83.3278,131.5511,59.0231,0,0,0,0,0,0,0,0,0
1229,102.1265,51.5936,59.3179,127.4003,92.85,120.3902,83.5202,131.7265,60.706,0,0,0,0,0,0,0,0,0
1230,100.4005,50.128,58.2888,129.0572,92.7121,120.3857,81.6721,133.2496,60.3779,0,0,0,0,0,0,0,0,0
1231,99.3351,50.0079,58.7536,128.9415,93.2713,119.065,81.4794,132.7187,62.0506,0,0,0,0,0,0,0,0,0
1232,99.6055,48.412,59.014,128.2425,94.5113,119.9369,82.7726,132.0303,61.1907,0,0,0,0,0,0,0,0,0
1233,101.3787,48.137,58.3494,127.1799,95.1405,121.1943,82.2743,133.8371,61.8644,0,0,0,0,0,0,0,0,0
1234,100.6612,46.2816,59.3854,128.9841,95.2808,123.0216,82.8136,134.1881,62.0454,0,0,0,0,0,0,0,0,0
1235,99.243,45.9817,59.9652,127.3882,94.9087,124.2424,83.5626,135.5195,60.1249,0,0,0,0,0,0,0,0,0
1236,98.0988,45.9757,60.0341,128.6413,96.3614,122.5903,84.4474,137.0393,61.5903,0,0,0,0,0,0,0,0,0
1237,98.2169,47.5051,59.2233,129.6654,98.0123,121.5658,83.348,137.3763,61.6747,0,0,0,0,0,0,0,0,0
1238,98.256,46.975,59.6368,128.2851,97.7096,121.5491,81.4144,136.5124,62.4365,0,0,0,0,0,0,0,0,0
1239,99.9637,46.7649,60.6545,128.6022,96.1974,122.5687,80.9685,138.3528,60.6535,0,0,0,0,0,0,0,0,0
1240,101.4521,48.0902,62.0492,127.7637,97.7595,122.7442,82.4879,137.849,61.5801,0,0,0,0,0,0,0,0,0
1241,101.6143,49.1055,60.2638,125.9929,96.979,122.6802,80.6753,136.2997,63.3015,0,0,0,0,0,0,0,0,0
1242,102.1475,49.3483,58.9322,126.3005,95.31,121.7761,79.8142,134.7376,62,0,0,0,0,0,0,0,0,0
1243,101.7308,48.7538,58.1518,124.337,96.4833,122.1479,79.5259,135.3297,63.578,0,0,0,0,0,0,0,0,0
1244,100.7482,48.3294,58.3116,125.8839,95.495,123.3078,81.2287,134.7017,62.4206,0,0,0,0,0,0,0,0,0
1245,100.2635,47.468,59.0311,124.4132,94.0911,124.6869,82.9539,136.1341,62.8234,0,0,0,0,0,0,0,0,0
1246,100.4726,47.5076,57.0929,123.3574,92.4657,125.895,81.8724,137.2136,63.4376,0,0,0,0,0,0,0,0,0
1247,99.9588,49.1118,58.358,123.3813,91.5185,125.9343,81.2124,135.6024,61.4915,0,0,0,0,0,0,0,0,0
1248,98.2037,50.2806,56.3839,122.1893,90.0846,124.8246,80.5706,137.4702,61.092,0,0,0,0,0,0,0,0,0
1249,98.4374,48.4219,57.3231,120.934,90.7459,124.9723,81.6902,137.2207,62.0876,0,0,0,0,0,0,0,0,0
1250,96.917,48.9413,56.5214,122.6658,91.5445,124.6472,80.971,136.2059,60.9406,0,0,0,0,0,0,0,0,0
1251,96.9743,49.5499,54.7858,121.6702,92.8148,126.5928,79.5268,136.903,60.4686,0,0,0,0,0,0,0,0,0
1252,95.8373,50.053,54.1115,122.3628,90.9556,128.2446,80.5069,136.3375,62.0744,0,0,0,0,0,0,0,0,0
1253,95.351,48.2854,53.1802,124.2101,90.6422,126.8261,80.8519,134.6429,61.0648,0,0,0,0,0,0,0,0,0
1254,93.447,46.3346,54.1053,124.5231,90.7649,126.3892,79.4298,134.5768,62.0467,0,0,0,0,0,0,0,0,0
1255,94.7429,46.2542,52.1843,123.4633,92.4909,125.5073,80.2325,134.257,61.1721,0,0,0,0,0,0,0,0,0
1256,93.8358,47.9956,51.4163,121.853,90.9085,124.8,80.0594,134.4024,60.9503,0,0,0,0,0,0,0,0,0
1257,95.4064,49.8442,50.5214,122.8441,89.7508,124.8248,80.0003,134.5604,59.5697,0,0,0,0,0,0,0,0,0
1258,97.0067,48.8589,52.2785,121.5572,87.7969,123.4682,78.1513,133.2953,58.8649,0,0,0,0,0,0,0,0,0
1259,97.1084,47.5176,54.1044,121.6391,88.8766,121.8869,76.4044,131.797,60.8432,0,0,0,0,0,0,0,0,0
1260,98.1641,45.5556,55.6347,122.321,90.1493,121.7663,77.8737,131.1717,61.0821,0,0,0,0,0,0,0,0,0
1261,98.8865,46.6798,55.6544,123.6759,91.3692,123.3105,76.6361,129.4673,61.2368,0,0,0,0,0,0,0,0,0
1262,99.685,44.7383,55.4709,122.6547,92.8061,122.5303,74.8637,127.6529,59.8883,0,0,0,0,0,0,0,0,0
1263,101.4703,44.7366,56.8003,122.4783,93.9116,121.363,73.418,127.122,60.3741,0,0,0,0,0,0,0,0,0
1264,102.4479,42.9241,58.5409,123.3846,95.7898,121.4392,71.7888,126.7,58.453,0,0,0,0,0,0,0,0,0
1265,101.8155,43.5782,60.3569,122.0453,95.1218,119.5437,73.0889,125.9719,58.5437,0,0,0,0,0,0,0,0,0
1266,101.7199,44.698,60.1734,122.5712,96.4038,119.261,74.0833,126.1966,59.0891,0,0,0,0,0,0,0,0,0
1267,101.3484,46.5899,60.0363,121.497,94.8788,120.0111,73.78,124.2047,59.3775,0,0,0,0,0,0,0,0,0
1268,99.8966,47.2274,58.6831,122.4224,95.2192,118.0684,73.276,125.3637,58.9633,0,0,0,0,0,0,0,0,0
1269,99.6807,46.6328,60.3655,123.2708,95.6203,119.5213,74.2453,125.3519,58.4863,0,0,0,0,0,0,0,0,0
1270,101.1624,47.6562,59.6074,123.9366,95.9295,121.0207,75.2823,124.5448,58.3015,0,0,0,0,0,0,0,0,0
1271,100.1984,49.6481,58.036,123.5133,96.7482,119.9553,75.9255,122.6874,59.957,0,0,0,0,0,0,0,0,0
1272,101.4302,51.2554,56.1261,125.096,98.2078,119.4485,75.8234,123.5699,58.5407,0,0,0,0,0,0,0,0,0
1273,101.0733,52.2068,56.0007,125.7632,98.2967,117.9244,77.3729,125.3627,56.865,0,0,0,0,0,0,0,0,0
1274,99.1574,52.9016,57.9237,127.1834,97.2917,117.264,77.4893,125.2067,57.3393,0,0,0,0,0,0,0,0,0
1275,99.8673,51.7335,57.9912,129.031,98.6592,116.1562,75.9334,125.9013,58.2425,0,0,0,0,0,0,0,0,0
1276,100.4966,53.5519,56.0495,128.5925,100.4354,117.4489,77.1445,127.2066,56.5444,0,0,0,0,0,0,0,0,0
1277,101.8897,52.3491,54.5684,127.7067,99.6395,118.9852,77.5873,128.8182,57.148,0,0,0,0,0,0,0,0,0
1278,101.0991,52.0823,54.9044,129.3031,98.1933,120.116,75.7692,128.1956,58.1275,0,0,0,0,0,0,0,0,0
1279,102.5661,54.0615,53.9521,130.2608,97.0315,120.3178,74.2249,130.172,59.3483,0,0,0,0,0,0,0,0,0
1280,102.5379,54.3821,55.7962,131.2779,96.3046,118.7455,73.0134,130.1979,57.4561,0,0,0,0,0,0,0,0,0
1281,103.5214,52.4579,56.4184,130.2099,98.2225,120.2616,73.4782,128.5165,58.6011,0,0,0,0,0,0,0,0,0
1282,105.3106,50.7531,54.8977,131.0076,96.8658,122.11,74.1364,128.2412,59.3968,0,0,0,0,0,0,0,0,0
1283,107.1016,49.6622,53.0931,129.1466,96.4467,122.2703,73.2722,129.7214,59.0239,0,0,0,0,0,0,0,0,0
1284,108.4183,51.5866,51.5505,130.8422,97.8306,120.6307,71.2932,128.8419,58.5081,0,0,0,0,0,0,0,0,0
1285,108.3521,52.5067,51.8274,131.4135,97.2557,121.5906,69.9528,130.4403,57.4067,0,0,0,0,0,0,0,0,0
1286,109.6143,52.9578,51.3747,131.0501,99.1554,120.7841,67.9765,129.8846,58.5039,0,0,0,0,0,0,0,0,0
1287,109.3975,53.3544,49.4361,131.9483,98.2083,119.8673,68.4818,130.161,57.0449,0,0,0,0,0,0,0,0,0
1288,110.9611,53.6824,48.4093,133.3205,96.6227,119.9288,68.2556,130.6351,58.4953,0,0,0,0,0,0,0,0,0
1289,112.1499,52.8729,47.4176,131.3751,95.7601,119.4832,69.7744,131.8744,60.4434,0,0,0,0,0,0,0,0,0
1290,113.7914,52.3131,48.5058,133.0042,94.9457,120.668,69.7336,130.2295,60.1946,0,0,0,0,0,0,0,0,0
1291,114.0654,52.5951,50.4124,131.7039,93.668,119.294,68.9533,129.5182,61.5563,0,0,0,0,0,0,0,0,0
1292,113.1183,54.3356,52.3489,131.3806,91.9529,120.3902,68.5157,127.7303,61.7093,0,0,0,0,0,0,0,0,0
1293,113.1921,53.1502,50.5749,130.4514,93.63,121.7594,68.586,128.7591,63.7019,0,0,0,0,0,0,0,0,0
1294,113.6693,53.0709,49.6038,128.8983,92.8667,120.215,68.4748,129.5662,65.4311,0,0,0,0,0,0,0,0,0
1295,115.4057,53.0567,48.7196,128.0738,93.7597,118.4546,67.2648,129.7284,65.4273,0,0,0,0,0,0,0,0,0
1296,115.6664,51.3796,46.8489,128.4508,94.5791,118.5589,69.0159,131.6242,66.9996,0,0,0,0,0,0,0,0,0
1297,115.7779,51.3024,45.7352,127.8205,95.1805,117.4615,69.395,131.4378,67.8546,0,0,0,0,0,0,0,0,0
1298,116.6355,49.5772,45.578,127.2271,95.0742,119.3061,70.3624,129.7394,67.9231,0,0,0,0,0,0,0,0,0
1299,115.758,49.2473,47.1762,127.8919,93.4619,117.4969,71.7184,129.6883,69.7231,0,0,0,0,0,0,0,0,0
1300,114.1942,49.5925,46.2115,127.4627,95.2681,118.4065,72.9511,129.4039,69.7407,0,0,0,0,0,0,0,0,0
1301,115.4819,50.996,47.524,129.0139,93.6075,118.9853,73.7742,131.0057,70.923,0,0,0,0,0,0,0,0,0
1302,115.122,49.7075,47.8899,128.9593,93.8624,118.0902,75.23,131.4202,71.4464,0,0,0,0,0,0,0,0,0
1303,113.7473,48.8045,49.6362,129.1515,95.749,117.3949,73.3451,130.0787,71.1221,0,0,0,0,0,0,0,0,0
1304,112.9902,48.0619,47.9574,131.0358,95.8016,116.182,72.2757,130.7514,71.7071,0,0,0,0,0,0,0,0,0
1305,114.9861,48.547,47.5778,132.712,97.6013,116.7964,73.1479,131.8915,70.7662,0,0,0,0,0,0,0,0,0
1306,115.0556,49.5573,48.9411,130.8504,98.8201,114.9174,73.2774,131.1688,69.935,0,0,0,0,0,0,0,0,0
1307,115.3801,48.5289,50.2129,132.3203,100.6789,115.816,74.1311,130.8485,71.2855,0,0,0,0,0,0,0,0,0
1308,113.4183,48.6437,51.614,132.7201,101.2038,115.2146,73.1016,132.3037,70.1729,0,0,0,0,0,0,0,0,0
1309,114.2123,48.4888,50.5375,134.0747,100.3166,115.4124,73.6887,130.4803,71.9089,0,0,0,0,0,0,0,0,0
1310,112.8791,47.9369,49.6409,134.7645,98.3841,113.713,72.0753,132.0106,70.2411,0,0,0,0,0,0,0,0,0
1311,110.9673,48.3682,50.2534,132.9479,97.1171,114.6463,71.516,131.0902,71.2172,0,0,0,0,0,0,0,0,0
1312,111.6499,47.5239,49.3181,133.7581,95.855,114.6722,72.2981,132.6558,69.2533,0,0,0,0,0,0,0,0,0
1313,111.1718,46.767,50.4983,132.2482,94.4267,116.2661,73.0074,132.1028,70.414,0,0,0,0,0,0,0,0,0
1314,110.1085,46.2739,51.7035,130.268,93.5261,117.8798,74.5917,130.4883,68.7736,0,0,0,0,0,0,0,0,0
1315,108.542,48.1592,51.715,131.9583,92.975,115.9702,75.9443,131.8684,69.3879,0,0,0,0,0,0,0,0,0
1316,108.8874,49.2258,52.845,133.8655,92.4881,114.4949,74.393,133.7911,67.7744,0,0,0,0,0,0,0,0,0
1317,109.2965,50.5384,51.0691,132.6674,92.8854,115.2193,75.297,133.3027,69.3127,0,0,0,0,0,0,0,0,0
1318,107.8763,51.4855,51.2634,132.1026,91.9529,116.7162,76.156,132.3086,69.1163,0,0,0,0,0,0,0,0,0
1319,106.0203,50.2927,51.4673,130.2563,93.4441,116.8391,78.1106,132.3115,67.3221,0,0,0,0,0,0,0,0,0
1320,107.0936,49.3259,50.3976,128.6825,93.1502,116.3252,78.3242,130.8442,66.1879,0,0,0,0,0,0,0,0,0
1321,108.7412,50.4083,50.167,129.7912,94.594,115.8343,77.0606,131.3072,67.456,0,0,0,0,0,0,0,0,0
1322,108.463,50.4479,51.0676,128.3652,94.5917,114.7563,75.8401,131.0139,67.0686,0,0,0,0,0,0,0,0,0
1323,109.4515,50.7672,52.809,127.5906,95.3333,114.6827,76.5679,130.0738,67.2889,0,0,0,0,0,0,0,0,0
1324,109.8085,52.5855,54.2489,127.3608,96.4082,114.8794,75.4274,130.4968,65.7714,0,0,0,0,0,0,0,0,0
1325,110.2639,50.7422,55.1478,126.6957,97.4942,116.6538,76.46,130.3967,66.4424,0,0,0,0,0,0,0,0,0
1326,111.2372,50.1329,56.7295,124.8088,98.1995,115.2154,76.5887,130.9108,64.6228,0,0,0,0,0,0,0,0,0
1327,109.8508,50.249,57.499,126.7426,96.4228,117.0872,77.6542,131.305,65.0706,0,0,0,0,0,0,0,0,0
1328,108.6301,49.8462,56.0065,125.7643,95.3068,116.7002,77.7268,132.9137,64.3711,0,0,0,0,0,0,0,0,0
1329,108.2952,50.6778,57.4036,124.5661,96.6981,116.5438,76.0722,134.7698,63.171,0,0,0,0,0,0,0,0,0
1330,107.5719,51.6321,55.5226,125.2832,98.1051,115.3132,74.2276,133.5283,63.2109,0,0,0,0,0,0,0,0,0
1331,108.4297,51.947,54.9052,123.9309,98.82,116.8245,73.2408,134.077,63.4356,0,0,0,0,0,0,0,0,0
1332,106.7438,52.2773,55.1649,125.5967,97.3344,116.5591,73.3512,134.8269,63.891,0,0,0,0,0,0,0,0,0
1333,107.4705,53.5801,55.1968,124.194,98.9499,118.3927,73.4026,135.5575,65.3693,0,0,0,0,0,0,0,0,0
1334,106.4943,54.5831,57.0676,124.9636,100.1012,119.204,75.0517,134.5446,65.0163,0,0,0,0,0,0,0,0,0
1335,106.1821,53.2874,55.5304,126.3285,100.9397,117.6001,75.0035,136.534,63.8093,0,0,0,0,0,0,0,0,0
1336,106.5144,52.9121,54.4721,125.9636,102.8243,118.8334,75.6127,135.4112,63.3658,0,0,0,0,0,0,0,0,0
1337,106.7106,53.3161,54.2139,127.2895,102.9696,118.0011,74.5149,135.4273,65.2522,0,0,0,0,0,0,0,0,0
1338,106.5543,52.0455,53.4218,129.2019,104.0187,117.7316,73.1299,134.7875,64.72,0,0,0,0,0,0,0,0,0
1339,105.0733,50.8664,53.5143,130.0852,103.8983,119.5244,71.5231,136.2921,63.4917,0,0,0,0,0,0,0,0,0
1340,104.2538,51.9595,51.7502,128.383,103.1678,118.5387,69.6795,137.505,61.9712,0,0,0,0,0,0,0,0,0
1341,105.5489,52.7131,51.3336,128.8479,104.1033,119.3885,68.4143,135.902,63.1965,0,0,0,0,0,0,0,0,0
1342,105.6895,51.2711,50.3673,130.1952,102.6984,118.1743,68.7144,137.0385,63.609,0,0,0,0,0,0,0,0,0
1343,104.3049,50.3898,49.4024,131.7671,100.7045,117.6676,67.1804,135.1993,62.594,0,0,0,0,0,0,0,0,0
1344,103.179,49.4448,51.3108,131.3835,101.1403,117.1987,65.4827,135.5199,63.147,0,0,0,0,0,0,0,0,0
1345,105.0046,50.5427,52.1745,132.9981,101.443,116.8582,65.6999,134.3383,64.1974,0,0,0,0,0,0,0,0,0
1346,104.4735,50.7279,50.6249,132.9031,100.0592,118.4279,65.7404,135.5722,65.9738,0,0,0,0,0,0,0,0,0
1347,104.7017,51.922,52.1837,132.548,98.4638,117.8145,66.6997,135.2777,67.1469,0,0,0,0,0,0,0,0,0
1348,102.7413,50.042,52.5057,132.0248,99.8007,117.8019,68.6007,134.8822,67.3223,0,0,0,0,0,0,0,0,0
1349,103.5697,50.3965,52.5508,133.7995,100.3796,116.6583,69.8999,134.3351,68.4518,0,0,0,0,0,0,0,0,0
1350,102.381,48.5454,51.9585,135.649,99.2778,115.3524,70.5839,132.3852,69.4709,0,0,0,0,0,0,0,0,0
1351,101.1095,49.5557,52.7206,134.5867,99.6136,114.4018,70.4143,132.8687,69.8755,0,0,0,0,0,0,0,0,0
1352,100.337,50.0303,52.7244,134.7938,99.6733,114.8319,68.6363,132.0715,71.1658,0,0,0,0,0,0,0,0,0
1353,99.9036,49.2487,52.6181,134.4712,99.1169,113.8648,67.5634,130.4286,69.9636,0,0,0,0,0,0,0,0,0
1354,98.0224,47.4566,53.9147,135.9336,98.9441,112.7437,65.8595,130.153,70.903,0,0,0,0,0,0,0,0,0
1355,96.0905,47.6187,51.9982,134.65,96.9956,112.4813,64.1159,130.9848,71.3145,0,0,0,0,0,0,0,0,0
1356,97.301,46.9021,53.6878,133.5362,95.6552,112.0468,63.9692,131.031,73.1019,0,0,0,0,0,0,0,0,0
1357,99.1367,46.7624,53.7081,134.8847,94.4011,111.0865,64.3476,130.9259,74.4247,0,0,0,0,0,0,0,0,0
1358,97.3584,46.3012,52.1321,136.6801,95.4528,111.1878,65.3483,130.7699,72.4576,0,0,0,0,0,0,0,0,0
1359,97.6311,45.9219,50.5175,136.8794,94.8753,110.3598,64.8639,131.02,73.4509,0,0,0,0,0,0,0,0,0
1360,98.1642,47.1498,50.2157,136.4037,95.016,111.874,63.0636,130.427,73.0462,0,0,0,0,0,0,0,0,0
1361,97.5988,46.7965,50.6547,137.4917,94.5771,111.9118,61.2152,130.7622,71.938,0,0,0,0,0,0,0,0,0
1362,96.8146,48.7818,52.3741,136.5634,93.1713,110.5046,59.7488,129.1161,72.8226,0,0,0,0,0,0,0,0,0
1363,98.2597,49.0374,52.0857,137.758,93.8922,109.3572,59.2053,130.4481,74.4533,0,0,0,0,0,0,0,0,0
1364,98.9535,50.9887,51.9558,138.3771,95.1464,109.71,57.4292,128.6753,76.3608,0,0,0,0,0,0,0,0,0
1365,100.17,51.4672,51.0235,136.4021,93.5602,108.1507,57.8642,127.3859,76.5321,0,0,0,0,0,0,0,0,0
1366,100.4651,50.3995,50.036,135.0544,92.4043,108.2031,57.7058,125.4421,77.084,0,0,0,0,0,0,0,0,0
1367,99.0673,48.6255,48.0567,133.1026,91.4843,109.0784,58.7859,123.5045,76.9342,0,0,0,0,0,0,0,0,0
1368,100.2,47.9727,49.1408,132.7761,92.9759,110.2795,59.2881,123.9844,76.8675,0,0,0,0,0,0,0,0,0
1369,99.7825,47.9642,51.0634,131.0446,91.4833,111.3147,60.5563,122.793,78.7955,0,0,0,0,0,0,0,0,0
1370,100.6654,45.9643,49.2158,132.5839,93.4238,110.4432,61.3136,122.1822,78.8373,0,0,0,0,0,0,0,0,0
1371,101.4501,45.3093,48.9169,133.2624,93.7149,108.8745,62.4309,121.9473,77.5349,0,0,0,0,0,0,0,0,0
1372,101.7105,47.0217,50.7173,132.4032,92.6177,109.0451,61.5961,123.2116,78.5061,0,0,0,0,0,0,0,0,0
1373,103.6218,47.2526,52.6742,132.1136,90.8294,107.6472,61.2499,121.7155,78.3228,0,0,0,0,0,0,0,0,0
1374,103.3482,46.3961,51.8894,131.3537,89.7127,106.6707,61.3668,121.2969,79.6114,0,0,0,0,0,0,0,0,0
1375,105.2677,45.6943,50.9857,131.8329,88.0988,107.4886,59.5639,121.6714,80.4925,0,0,0,0,0,0,0,0,0
1376,106.8625,44.5105,51.5429,130.0109,90.0728,105.6863,59.9578,120.8572,78.535,0,0,0,0,0,0,0,0,0
1377,108.0191,44.0783,49.6784,128.4886,88.3191,107.0949,59.3019,121.7657,77.9421,0,0,0,0,0,0,0,0,0
1378,106.4812,44.045,50.5619,127.2418,87.4626,108.5594,60.6056,123.347,76.5749,0,0,0,0,0,0,0,0,0
1379,107.1183,43.9677,51.0379,127.2846,85.5227,110.3404,60.2143,122.8848,76.974,0,0,0,0,0,0,0,0,0
